id,workload,iteration,metric,core,freq,value,units
a7_12_1,dhrystone,1,A15b_voltage,A7,1200000,1.058,Volts
a7_12_1,dhrystone,1,A15b_energy,A7,1200000,5.6,Joules
a7_12_1,dhrystone,1,A15a_power,A7,1200000,0.005,Watts
a7_12_1,dhrystone,1,A15a_voltage,A7,1200000,1.058,Volts
a7_12_1,dhrystone,1,A15a_energy,A7,1200000,8.531,Joules
a7_13_1,dhrystone,1,thread 0 score,A7,1296000,1461988,
a7_13_1,dhrystone,1,thread 0 DMIPS,A7,1296000,832,
a7_13_1,dhrystone,1,time,A7,1296000,10.335697,seconds
a7_13_1,dhrystone,1,total DMIPS,A7,1296000,832,
a7_13_1,dhrystone,1,total score,A7,1296000,1461988,
a7_13_1,dhrystone,1,execution_time,A7,1296000,12.5557940006,seconds
a7_13_1,dhrystone,1,A7_power,A7,1296000,0.133,Watts
a7_13_1,dhrystone,1,A7_voltage,A7,1296000,0.954,Volts
a7_13_1,dhrystone,1,A7_energy,A7,1296000,186.846,Joules
a7_13_1,dhrystone,1,A15c_power,A7,1296000,0.006,Watts
a7_13_1,dhrystone,1,A15c_voltage,A7,1296000,1.058,Volts
a7_13_1,dhrystone,1,A15c_energy,A7,1296000,8.308,Joules
a7_13_1,dhrystone,1,A15b_power,A7,1296000,0.004,Watts
a7_13_1,dhrystone,1,A15b_voltage,A7,1296000,1.058,Volts
a7_13_1,dhrystone,1,A15b_energy,A7,1296000,5.862,Joules
a7_13_1,dhrystone,1,A15a_power,A7,1296000,0.004,Watts
a7_13_1,dhrystone,1,A15a_voltage,A7,1296000,1.058,Volts
a7_13_1,dhrystone,1,A15a_energy,A7,1296000,5.042,Joules
a7_14_1,dhrystone,1,thread 0 score,A7,1400000,1577287,
a7_14_1,dhrystone,1,thread 0 DMIPS,A7,1400000,898,
a7_14_1,dhrystone,1,time,A7,1400000,9.565709,seconds
a7_14_1,dhrystone,1,total DMIPS,A7,1400000,898,
a7_14_1,dhrystone,1,total score,A7,1400000,1577287,
a7_14_1,dhrystone,1,execution_time,A7,1400000,11.4772670269,seconds
a7_14_1,dhrystone,1,A7_power,A7,1400000,0.159,Watts
a7_14_1,dhrystone,1,A7_voltage,A7,1400000,0.997,Volts
a7_14_1,dhrystone,1,A7_energy,A7,1400000,198.33,Joules
a7_14_1,dhrystone,1,A15c_power,A7,1400000,0.005,Watts
a7_14_1,dhrystone,1,A15c_voltage,A7,1400000,1.058,Volts
a7_14_1,dhrystone,1,A15c_energy,A7,1400000,6.667,Joules
a7_14_1,dhrystone,1,A15b_power,A7,1400000,0.004,Watts
a7_14_1,dhrystone,1,A15b_voltage,A7,1400000,1.058,Volts
a7_14_1,dhrystone,1,A15b_energy,A7,1400000,5.01,Joules
a7_14_1,dhrystone,1,A15a_power,A7,1400000,0.006,Watts
a7_14_1,dhrystone,1,A15a_voltage,A7,1400000,1.058,Volts
a7_14_1,dhrystone,1,A15a_energy,A7,1400000,7.288,Joules
a15_8_1,dhrystone,2,thread 0 score,A15,800000,1435407,
a15_8_1,dhrystone,2,thread 0 DMIPS,A15,800000,817,
a15_8_1,dhrystone,2,time,A15,800000,10.568112,seconds
a15_8_1,dhrystone,2,total DMIPS,A15,800000,817,
a15_8_1,dhrystone,2,total score,A15,800000,1435407,
a15_8_1,dhrystone,2,execution_time,A15,800000,10.6568398476,seconds
a15_8_1,dhrystone,2,A7_power,A15,800000,0.018,Watts
a15_8_1,dhrystone,2,A7_voltage,A15,800000,0.761,Volts
a15_8_1,dhrystone,2,A7_energy,A15,800000,21.871,Joules
a15_8_1,dhrystone,2,A15c_power,A15,800000,0.073,Watts
a15_8_1,dhrystone,2,A15c_voltage,A15,800000,0.701,Volts
a15_8_1,dhrystone,2,A15c_energy,A15,800000,87.261,Joules
a15_8_1,dhrystone,2,A15b_power,A15,800000,0.047,Watts
a15_8_1,dhrystone,2,A15b_voltage,A15,800000,0.701,Volts
a15_8_1,dhrystone,2,A15b_energy,A15,800000,56.801,Joules
a15_8_1,dhrystone,2,A15a_power,A15,800000,0.045,Watts
a15_8_1,dhrystone,2,A15a_voltage,A15,800000,0.701,Volts
a15_8_1,dhrystone,2,A15a_energy,A15,800000,53.715,Joules
a15_9_1,dhrystone,2,thread 0 score,A15,900000,1583949,
a15_9_1,dhrystone,2,thread 0 DMIPS,A15,900000,902,
a15_9_1,dhrystone,2,time,A15,900000,9.576015,seconds
a15_9_1,dhrystone,2,total DMIPS,A15,900000,902,
a15_9_1,dhrystone,2,total score,A15,900000,1583949,
a15_9_1,dhrystone,2,execution_time,A15,900000,9.65307807922,seconds
a15_9_1,dhrystone,2,A7_power,A15,900000,0.02,Watts
a15_9_1,dhrystone,2,A7_voltage,A15,900000,0.761,Volts
a15_9_1,dhrystone,2,A7_energy,A15,900000,22.405,Joules
a15_9_1,dhrystone,2,A15c_power,A15,900000,0.082,Watts
a15_9_1,dhrystone,2,A15c_voltage,A15,900000,0.713,Volts
a15_9_1,dhrystone,2,A15c_energy,A15,900000,89.67,Joules
a15_9_1,dhrystone,2,A15b_power,A15,900000,0.053,Watts
a15_9_1,dhrystone,2,A15b_voltage,A15,900000,0.714,Volts
a15_9_1,dhrystone,2,A15b_energy,A15,900000,58.292,Joules
a15_9_1,dhrystone,2,A15a_power,A15,900000,0.05,Watts
a15_9_1,dhrystone,2,A15a_voltage,A15,900000,0.714,Volts
a15_9_1,dhrystone,2,A15a_energy,A15,900000,55.442,Joules
a15_10_1,dhrystone,2,thread 0 score,A15,1000000,1766784,
a15_10_1,dhrystone,2,thread 0 DMIPS,A15,1000000,1006,
a15_10_1,dhrystone,2,time,A15,1000000,8.592927,seconds
a15_10_1,dhrystone,2,total DMIPS,A15,1000000,1006,
a15_10_1,dhrystone,2,total score,A15,1000000,1766784,
a15_10_1,dhrystone,2,execution_time,A15,1000000,8.66187286377,seconds
a15_10_1,dhrystone,2,A7_power,A15,1000000,0.015,Watts
a15_10_1,dhrystone,2,A7_voltage,A15,1000000,0.762,Volts
a15_10_1,dhrystone,2,A7_energy,A15,1000000,13.852,Joules
a15_10_1,dhrystone,2,A15c_power,A15,1000000,0.093,Watts
a15_10_1,dhrystone,2,A15c_voltage,A15,1000000,0.726,Volts
a15_10_1,dhrystone,2,A15c_energy,A15,1000000,88.344,Joules
a15_10_1,dhrystone,2,A15b_power,A15,1000000,0.059,Watts
a15_10_1,dhrystone,2,A15b_voltage,A15,1000000,0.726,Volts
a15_10_1,dhrystone,2,A15b_energy,A15,1000000,56.395,Joules
a15_10_1,dhrystone,2,A15a_power,A15,1000000,0.061,Watts
a15_10_1,dhrystone,2,A15a_voltage,A15,1000000,0.726,Volts
a15_10_1,dhrystone,2,A15a_energy,A15,1000000,57.743,Joules
a15_11_1,dhrystone,2,thread 0 score,A15,1100000,1978892,
a15_11_1,dhrystone,2,thread 0 DMIPS,A15,1100000,1126,
a15_11_1,dhrystone,2,time,A15,1100000,7.706333,seconds
a15_11_1,dhrystone,2,total DMIPS,A15,1100000,1126,
a15_11_1,dhrystone,2,total score,A15,1100000,1978892,
a15_11_1,dhrystone,2,execution_time,A15,1100000,7.76430487633,seconds
a15_11_1,dhrystone,2,A7_power,A15,1100000,0.015,Watts
a15_11_1,dhrystone,2,A7_voltage,A15,1100000,0.762,Volts
a15_11_1,dhrystone,2,A7_energy,A15,1100000,13.938,Joules
a15_11_1,dhrystone,2,A15c_power,A15,1100000,0.094,Watts
a15_11_1,dhrystone,2,A15c_voltage,A15,1100000,0.758,Volts
a15_11_1,dhrystone,2,A15c_energy,A15,1100000,84.673,Joules
a15_11_1,dhrystone,2,A15b_power,A15,1100000,0.063,Watts
a15_11_1,dhrystone,2,A15b_voltage,A15,1100000,0.758,Volts
a15_11_1,dhrystone,2,A15b_energy,A15,1100000,56.46,Joules
a15_11_1,dhrystone,2,A15a_power,A15,1100000,0.096,Watts
a15_11_1,dhrystone,2,A15a_voltage,A15,1100000,0.758,Volts
a15_11_1,dhrystone,2,A15a_energy,A15,1100000,86.575,Joules
A15_12_1,dhrystone,2,thread 0 score,A15,1200000,2136752,
A15_12_1,dhrystone,2,thread 0 DMIPS,A15,1200000,1216,
A15_12_1,dhrystone,2,time,A15,1200000,7.143919,seconds
A15_12_1,dhrystone,2,total DMIPS,A15,1200000,1216,
A15_12_1,dhrystone,2,total score,A15,1200000,2136752,
A15_12_1,dhrystone,2,execution_time,A15,1200000,7.2170920372,seconds
A15_12_1,dhrystone,2,A7_power,A15,1200000,0.016,Watts
A15_12_1,dhrystone,2,A7_voltage,A15,1200000,0.763,Volts
A15_12_1,dhrystone,2,A7_energy,A15,1200000,13.834,Joules
A15_12_1,dhrystone,2,A15c_power,A15,1200000,0.1,Watts
A15_12_1,dhrystone,2,A15c_voltage,A15,1200000,0.783,Volts
A15_12_1,dhrystone,2,A15c_energy,A15,1200000,85.151,Joules
A15_12_1,dhrystone,2,A15b_power,A15,1200000,0.069,Watts
A15_12_1,dhrystone,2,A15b_voltage,A15,1200000,0.783,Volts
A15_12_1,dhrystone,2,A15b_energy,A15,1200000,58.334,Joules
A15_12_1,dhrystone,2,A15a_power,A15,1200000,0.126,Watts
A15_12_1,dhrystone,2,A15a_voltage,A15,1200000,0.783,Volts
A15_12_1,dhrystone,2,A15a_energy,A15,1200000,107.117,Joules
a15_13_1,dhrystone,2,thread 0 score,A15,1300000,2307692,
a15_13_1,dhrystone,2,thread 0 DMIPS,A15,1300000,1313,
a15_13_1,dhrystone,2,time,A15,1300000,6.657298,seconds
a15_13_1,dhrystone,2,total DMIPS,A15,1300000,1313,
a15_13_1,dhrystone,2,total score,A15,1300000,2307692,
a15_13_1,dhrystone,2,execution_time,A15,1300000,6.71375489235,seconds
a15_13_1,dhrystone,2,A7_power,A15,1300000,0.015,Watts
a15_13_1,dhrystone,2,A7_voltage,A15,1300000,0.763,Volts
a15_13_1,dhrystone,2,A7_energy,A15,1300000,10.977,Joules
a15_13_1,dhrystone,2,A15c_power,A15,1300000,0.118,Watts
a15_13_1,dhrystone,2,A15c_voltage,A15,1300000,0.808,Volts
a15_13_1,dhrystone,2,A15c_energy,A15,1300000,88.487,Joules
a15_13_1,dhrystone,2,A15b_power,A15,1300000,0.079,Watts
a15_13_1,dhrystone,2,A15b_voltage,A15,1300000,0.808,Volts
a15_13_1,dhrystone,2,A15b_energy,A15,1300000,59.024,Joules
a15_13_1,dhrystone,2,A15a_power,A15,1300000,0.146,Watts
a15_13_1,dhrystone,2,A15a_voltage,A15,1300000,0.808,Volts
a15_13_1,dhrystone,2,A15a_energy,A15,1300000,109.162,Joules
a15_14_1,dhrystone,2,thread 0 score,A15,1400000,2521008,
a15_14_1,dhrystone,2,thread 0 DMIPS,A15,1400000,1435,
a15_14_1,dhrystone,2,time,A15,1400000,6.067768,seconds
a15_14_1,dhrystone,2,total DMIPS,A15,1400000,1435,
a15_14_1,dhrystone,2,total score,A15,1400000,2521008,
a15_14_1,dhrystone,2,execution_time,A15,1400000,6.12577199936,seconds
a15_14_1,dhrystone,2,A7_power,A15,1400000,0.017,Watts
a15_14_1,dhrystone,2,A7_voltage,A15,1400000,0.763,Volts
a15_14_1,dhrystone,2,A7_energy,A15,1400000,11.624,Joules
a15_14_1,dhrystone,2,A15c_power,A15,1400000,0.126,Watts
a15_14_1,dhrystone,2,A15c_voltage,A15,1400000,0.821,Volts
a15_14_1,dhrystone,2,A15c_energy,A15,1400000,87.854,Joules
a15_14_1,dhrystone,2,A15b_power,A15,1400000,0.093,Watts
a15_14_1,dhrystone,2,A15b_voltage,A15,1400000,0.821,Volts
a15_14_1,dhrystone,2,A15b_energy,A15,1400000,64.958,Joules
a15_14_1,dhrystone,2,A15a_power,A15,1400000,0.151,Watts
a15_14_1,dhrystone,2,A15a_voltage,A15,1400000,0.821,Volts
a15_14_1,dhrystone,2,A15a_energy,A15,1400000,105.382,Joules
a15_16_1,dhrystone,2,thread 0 score,A15,1600000,2895753,
a15_16_1,dhrystone,2,thread 0 DMIPS,A15,1600000,1648,
a15_16_1,dhrystone,2,time,A15,1600000,5.301824,seconds
a15_16_1,dhrystone,2,total DMIPS,A15,1600000,1648,
a15_16_1,dhrystone,2,total score,A15,1600000,2895753,
a15_16_1,dhrystone,2,execution_time,A15,1600000,5.35880899429,seconds
a15_16_1,dhrystone,2,A7_power,A15,1600000,0.017,Watts
a15_16_1,dhrystone,2,A7_voltage,A15,1600000,0.765,Volts
a15_16_1,dhrystone,2,A7_energy,A15,1600000,11.081,Joules
a15_16_1,dhrystone,2,A15c_power,A15,1600000,0.156,Watts
a15_16_1,dhrystone,2,A15c_voltage,A15,1600000,0.878,Volts
a15_16_1,dhrystone,2,A15c_energy,A15,1600000,101.274,Joules
a15_16_1,dhrystone,2,A15b_power,A15,1600000,0.163,Watts
a15_16_1,dhrystone,2,A15b_voltage,A15,1600000,0.878,Volts
a15_16_1,dhrystone,2,A15b_energy,A15,1600000,106.154,Joules
a15_16_1,dhrystone,2,A15a_power,A15,1600000,0.162,Watts
a15_16_1,dhrystone,2,A15a_voltage,A15,1600000,0.878,Volts
a15_16_1,dhrystone,2,A15a_energy,A15,1600000,105.608,Joules
a15_17_1,dhrystone,2,thread 0 score,A15,1704000,3080082,
a15_17_1,dhrystone,2,thread 0 DMIPS,A15,1704000,1753,
a15_17_1,dhrystone,2,time,A15,1704000,4.989445,seconds
a15_17_1,dhrystone,2,total DMIPS,A15,1704000,1753,
a15_17_1,dhrystone,2,total score,A15,1704000,3080082,
a15_17_1,dhrystone,2,execution_time,A15,1704000,5.05020403862,seconds
a15_17_1,dhrystone,2,A7_power,A15,1704000,0.023,Watts
a15_17_1,dhrystone,2,A7_voltage,A15,1704000,0.766,Volts
a15_17_1,dhrystone,2,A7_energy,A15,1704000,13.649,Joules
a15_17_1,dhrystone,2,A15c_power,A15,1704000,0.216,Watts
a15_17_1,dhrystone,2,A15c_voltage,A15,1704000,0.924,Volts
a15_17_1,dhrystone,2,A15c_energy,A15,1704000,129.889,Joules
a15_17_1,dhrystone,2,A15b_power,A15,1704000,0.148,Watts
a15_17_1,dhrystone,2,A15b_voltage,A15,1704000,0.924,Volts
a15_17_1,dhrystone,2,A15b_energy,A15,1704000,88.932,Joules
a15_17_1,dhrystone,2,A15a_power,A15,1704000,0.197,Watts
a15_17_1,dhrystone,2,A15a_voltage,A15,1704000,0.924,Volts
a15_17_1,dhrystone,2,A15a_energy,A15,1704000,118.367,Joules
a15_18_1,dhrystone,2,thread 0 score,A15,1800000,3246753,
a15_18_1,dhrystone,2,thread 0 DMIPS,A15,1800000,1848,
a15_18_1,dhrystone,2,time,A15,1800000,4.734156,seconds
a15_18_1,dhrystone,2,total DMIPS,A15,1800000,1848,
a15_18_1,dhrystone,2,total score,A15,1800000,3246753,
a15_18_1,dhrystone,2,execution_time,A15,1800000,4.79886198044,seconds
a15_18_1,dhrystone,2,A7_power,A15,1800000,0.017,Watts
a15_18_1,dhrystone,2,A7_voltage,A15,1800000,0.767,Volts
a15_18_1,dhrystone,2,A7_energy,A15,1800000,9.271,Joules
a15_18_1,dhrystone,2,A15c_power,A15,1800000,0.232,Watts
a15_18_1,dhrystone,2,A15c_voltage,A15,1800000,0.95,Volts
a15_18_1,dhrystone,2,A15c_energy,A15,1800000,127.597,Joules
a15_18_1,dhrystone,2,A15b_power,A15,1800000,0.183,Watts
a15_18_1,dhrystone,2,A15b_voltage,A15,1800000,0.95,Volts
a15_18_1,dhrystone,2,A15b_energy,A15,1800000,100.66,Joules
a15_18_1,dhrystone,2,A15a_power,A15,1800000,0.234,Watts
a15_18_1,dhrystone,2,A15a_voltage,A15,1800000,0.949,Volts
a15_18_1,dhrystone,2,A15a_energy,A15,1800000,128.849,Joules
a15_19_1,dhrystone,2,thread 0 score,A15,1896000,3464203,
a15_19_1,dhrystone,2,thread 0 DMIPS,A15,1896000,1972,
a15_19_1,dhrystone,2,time,A15,1896000,4.448315,seconds
a15_19_1,dhrystone,2,total DMIPS,A15,1896000,1972,
a15_19_1,dhrystone,2,total score,A15,1896000,3464203,
a15_19_1,dhrystone,2,execution_time,A15,1896000,4.50773096085,seconds
a15_19_1,dhrystone,2,A7_power,A15,1896000,0.018,Watts
a15_19_1,dhrystone,2,A7_voltage,A15,1896000,0.767,Volts
a15_19_1,dhrystone,2,A7_energy,A15,1896000,9.805,Joules
a15_19_1,dhrystone,2,A15c_power,A15,1896000,0.251,Watts
a15_19_1,dhrystone,2,A15c_voltage,A15,1896000,0.993,Volts
a15_19_1,dhrystone,2,A15c_energy,A15,1896000,137.921,Joules
a15_19_1,dhrystone,2,A15b_power,A15,1896000,0.237,Watts
a15_19_1,dhrystone,2,A15b_voltage,A15,1896000,0.993,Volts
a15_19_1,dhrystone,2,A15b_energy,A15,1896000,130.396,Joules
a15_19_1,dhrystone,2,A15a_power,A15,1896000,0.251,Watts
a15_19_1,dhrystone,2,A15a_voltage,A15,1896000,0.993,Volts
a15_19_1,dhrystone,2,A15a_energy,A15,1896000,138.237,Joules
a15_20_1,dhrystone,2,thread 0 score,A15,2000000,3546099,
a15_20_1,dhrystone,2,thread 0 DMIPS,A15,2000000,2018,
a15_20_1,dhrystone,2,time,A15,2000000,4.342563,seconds
a15_20_1,dhrystone,2,total DMIPS,A15,2000000,2018,
a15_20_1,dhrystone,2,total score,A15,2000000,3546099,
a15_20_1,dhrystone,2,execution_time,A15,2000000,4.40069413185,seconds
a15_20_1,dhrystone,2,A7_power,A15,2000000,0.028,Watts
a15_20_1,dhrystone,2,A7_voltage,A15,2000000,0.767,Volts
a15_20_1,dhrystone,2,A7_energy,A15,2000000,15.491,Joules
a15_20_1,dhrystone,2,A15c_power,A15,2000000,0.326,Watts
a15_20_1,dhrystone,2,A15c_voltage,A15,2000000,1.031,Volts
a15_20_1,dhrystone,2,A15c_energy,A15,2000000,179.095,Joules
a15_20_1,dhrystone,2,A15b_power,A15,2000000,0.235,Watts
a15_20_1,dhrystone,2,A15b_voltage,A15,2000000,1.031,Volts
a15_20_1,dhrystone,2,A15b_energy,A15,2000000,129.496,Joules
a15_20_1,dhrystone,2,A15a_power,A15,2000000,0.306,Watts
a15_20_1,dhrystone,2,A15a_voltage,A15,2000000,1.031,Volts
a15_20_1,dhrystone,2,A15a_energy,A15,2000000,168.211,Joules
a15_21_1,dhrystone,2,thread 0 score,A15,2100000,3722084,
a15_21_1,dhrystone,2,thread 0 DMIPS,A15,2100000,2118,
a15_21_1,dhrystone,2,time,A15,2100000,4.150543,seconds
a15_21_1,dhrystone,2,total DMIPS,A15,2100000,2118,
a15_21_1,dhrystone,2,total score,A15,2100000,3722084,
a15_21_1,dhrystone,2,execution_time,A15,2100000,4.21100687981,seconds
a15_21_1,dhrystone,2,A7_power,A15,2100000,0.02,Watts
a15_21_1,dhrystone,2,A7_voltage,A15,2100000,0.767,Volts
a15_21_1,dhrystone,2,A7_energy,A15,2100000,9.779,Joules
a15_21_1,dhrystone,2,A15c_power,A15,2100000,0.34,Watts
a15_21_1,dhrystone,2,A15c_voltage,A15,2100000,1.062,Volts
a15_21_1,dhrystone,2,A15c_energy,A15,2100000,169.78,Joules
a15_21_1,dhrystone,2,A15b_power,A15,2100000,0.299,Watts
a15_21_1,dhrystone,2,A15b_voltage,A15,2100000,1.062,Volts
a15_21_1,dhrystone,2,A15b_energy,A15,2100000,149.615,Joules
a15_21_1,dhrystone,2,A15a_power,A15,2100000,0.316,Watts
a15_21_1,dhrystone,2,A15a_voltage,A15,2100000,1.062,Volts
a15_21_1,dhrystone,2,A15a_energy,A15,2100000,157.796,Joules
a7_4_1,dhrystone,2,thread 0 score,A7,400000,448430,
a7_4_1,dhrystone,2,thread 0 DMIPS,A7,400000,255,
a7_4_1,dhrystone,2,time,A7,400000,33.662794,seconds
a7_4_1,dhrystone,2,total DMIPS,A7,400000,255,
a7_4_1,dhrystone,2,total score,A7,400000,448430,
a7_4_1,dhrystone,2,execution_time,A7,400000,34.1093080044,seconds
a7_4_1,dhrystone,2,A7_power,A7,400000,0.028,Watts
a7_4_1,dhrystone,2,A7_voltage,A7,400000,0.666,Volts
a7_4_1,dhrystone,2,A7_energy,A7,400000,99.514,Joules
a7_4_1,dhrystone,2,A15c_power,A7,400000,0.005,Watts
a7_4_1,dhrystone,2,A15c_voltage,A7,400000,1.062,Volts
a7_4_1,dhrystone,2,A15c_energy,A7,400000,19.051,Joules
a7_4_1,dhrystone,2,A15b_power,A7,400000,0.005,Watts
a7_4_1,dhrystone,2,A15b_voltage,A7,400000,1.062,Volts
a7_4_1,dhrystone,2,A15b_energy,A7,400000,16.531,Joules
a7_4_1,dhrystone,2,A15a_power,A7,400000,0.005,Watts
a7_4_1,dhrystone,2,A15a_voltage,A7,400000,1.062,Volts
a7_4_1,dhrystone,2,A15a_energy,A7,400000,16.922,Joules
a7_5_1,dhrystone,2,thread 0 score,A7,500000,562008,
a7_5_1,dhrystone,2,thread 0 DMIPS,A7,500000,320,
a7_5_1,dhrystone,2,time,A7,500000,26.864139,seconds
a7_5_1,dhrystone,2,total DMIPS,A7,500000,320,
a7_5_1,dhrystone,2,total score,A7,500000,562008,
a7_5_1,dhrystone,2,execution_time,A7,500000,33.9983870983,seconds
a7_5_1,dhrystone,2,A7_power,A7,500000,0.028,Watts
a7_5_1,dhrystone,2,A7_voltage,A7,500000,0.68,Volts
a7_5_1,dhrystone,2,A7_energy,A7,500000,102.017,Joules
a7_5_1,dhrystone,2,A15c_power,A7,500000,0.005,Watts
a7_5_1,dhrystone,2,A15c_voltage,A7,500000,1.057,Volts
a7_5_1,dhrystone,2,A15c_energy,A7,500000,19.27,Joules
a7_5_1,dhrystone,2,A15b_power,A7,500000,0.004,Watts
a7_5_1,dhrystone,2,A15b_voltage,A7,500000,1.057,Volts
a7_5_1,dhrystone,2,A15b_energy,A7,500000,16.105,Joules
a7_5_1,dhrystone,2,A15a_power,A7,500000,0.005,Watts
a7_5_1,dhrystone,2,A15a_voltage,A7,500000,1.057,Volts
a7_5_1,dhrystone,2,A15a_energy,A7,500000,17.913,Joules
a7_6_1,dhrystone,2,thread 0 score,A7,600000,677507,
a7_6_1,dhrystone,2,thread 0 DMIPS,A7,600000,386,
a7_6_1,dhrystone,2,time,A7,600000,22.304303,seconds
a7_6_1,dhrystone,2,total DMIPS,A7,600000,386,
a7_6_1,dhrystone,2,total score,A7,600000,677507,
a7_6_1,dhrystone,2,execution_time,A7,600000,22.3781890869,seconds
a7_6_1,dhrystone,2,A7_power,A7,600000,0.041,Watts
a7_6_1,dhrystone,2,A7_voltage,A7,600000,0.692,Volts
a7_6_1,dhrystone,2,A7_energy,A7,600000,95.81,Joules
a7_6_1,dhrystone,2,A15c_power,A7,600000,0.005,Watts
a7_6_1,dhrystone,2,A15c_voltage,A7,600000,1.057,Volts
a7_6_1,dhrystone,2,A15c_energy,A7,600000,12.324,Joules
a7_6_1,dhrystone,2,A15b_power,A7,600000,0.004,Watts
a7_6_1,dhrystone,2,A15b_voltage,A7,600000,1.057,Volts
a7_6_1,dhrystone,2,A15b_energy,A7,600000,10.043,Joules
a7_6_1,dhrystone,2,A15a_power,A7,600000,0.005,Watts
a7_6_1,dhrystone,2,A15a_voltage,A7,600000,1.057,Volts
a7_6_1,dhrystone,2,A15a_energy,A7,600000,11.606,Joules
a7_7_1,dhrystone,2,thread 0 score,A7,700000,787402,
a7_7_1,dhrystone,2,thread 0 DMIPS,A7,700000,448,
a7_7_1,dhrystone,2,time,A7,700000,19.187632,seconds
a7_7_1,dhrystone,2,total DMIPS,A7,700000,448,
a7_7_1,dhrystone,2,total score,A7,700000,787402,
a7_7_1,dhrystone,2,execution_time,A7,700000,27.3538739681,seconds
a7_7_1,dhrystone,2,A7_power,A7,700000,0.043,Watts
a7_7_1,dhrystone,2,A7_voltage,A7,700000,0.723,Volts
a7_7_1,dhrystone,2,A7_energy,A7,700000,127.598,Joules
a7_7_1,dhrystone,2,A15c_power,A7,700000,0.005,Watts
a7_7_1,dhrystone,2,A15c_voltage,A7,700000,1.057,Volts
a7_7_1,dhrystone,2,A15c_energy,A7,700000,15.653,Joules
a7_7_1,dhrystone,2,A15b_power,A7,700000,0.005,Watts
a7_7_1,dhrystone,2,A15b_voltage,A7,700000,1.057,Volts
a7_7_1,dhrystone,2,A15b_energy,A7,700000,13.314,Joules
a7_7_1,dhrystone,2,A15a_power,A7,700000,0.005,Watts
a7_7_1,dhrystone,2,A15a_voltage,A7,700000,1.057,Volts
a7_7_1,dhrystone,2,A15a_energy,A7,700000,15.993,Joules
a7_8_1,dhrystone,2,thread 0 score,A7,800000,899281,
a7_8_1,dhrystone,2,thread 0 DMIPS,A7,800000,512,
a7_8_1,dhrystone,2,time,A7,800000,16.803016,seconds
a7_8_1,dhrystone,2,total DMIPS,A7,800000,512,
a7_8_1,dhrystone,2,total score,A7,800000,899281,
a7_8_1,dhrystone,2,execution_time,A7,800000,23.9104640484,seconds
a7_8_1,dhrystone,2,A7_power,A7,800000,0.053,Watts
a7_8_1,dhrystone,2,A7_voltage,A7,800000,0.761,Volts
a7_8_1,dhrystone,2,A7_energy,A7,800000,136.045,Joules
a7_8_1,dhrystone,2,A15c_power,A7,800000,0.005,Watts
a7_8_1,dhrystone,2,A15c_voltage,A7,800000,1.058,Volts
a7_8_1,dhrystone,2,A15c_energy,A7,800000,13,Joules
a7_8_1,dhrystone,2,A15b_power,A7,800000,0.004,Watts
a7_8_1,dhrystone,2,A15b_voltage,A7,800000,1.058,Volts
a7_8_1,dhrystone,2,A15b_energy,A7,800000,11.374,Joules
a7_8_1,dhrystone,2,A15a_power,A7,800000,0.004,Watts
a7_8_1,dhrystone,2,A15a_voltage,A7,800000,1.058,Volts
a7_8_1,dhrystone,2,A15a_energy,A7,800000,11.362,Joules
a7_9_1,dhrystone,2,thread 0 score,A7,900000,1010101,
a7_9_1,dhrystone,2,thread 0 DMIPS,A7,900000,575,
a7_9_1,dhrystone,2,time,A7,900000,14.951138,seconds
a7_9_1,dhrystone,2,total DMIPS,A7,900000,575,
a7_9_1,dhrystone,2,total score,A7,900000,1010101,
a7_9_1,dhrystone,2,execution_time,A7,900000,28.968996048,seconds
a7_9_1,dhrystone,2,A7_power,A7,900000,0.067,Watts
a7_9_1,dhrystone,2,A7_voltage,A7,900000,0.799,Volts
a7_9_1,dhrystone,2,A7_energy,A7,900000,203.169,Joules
a7_9_1,dhrystone,2,A15c_power,A7,900000,0.005,Watts
a7_9_1,dhrystone,2,A15c_voltage,A7,900000,1.058,Volts
a7_9_1,dhrystone,2,A15c_energy,A7,900000,15.664,Joules
a7_9_1,dhrystone,2,A15b_power,A7,900000,0.004,Watts
a7_9_1,dhrystone,2,A15b_voltage,A7,900000,1.058,Volts
a7_9_1,dhrystone,2,A15b_energy,A7,900000,12.737,Joules
a7_9_1,dhrystone,2,A15a_power,A7,900000,0.005,Watts
a7_9_1,dhrystone,2,A15a_voltage,A7,900000,1.058,Volts
a7_9_1,dhrystone,2,A15a_energy,A7,900000,15.815,Joules
a7_10_1,dhrystone,2,thread 0 score,A7,1000000,1126126,
a7_10_1,dhrystone,2,thread 0 DMIPS,A7,1000000,641,
a7_10_1,dhrystone,2,time,A7,1000000,13.42262,seconds
a7_10_1,dhrystone,2,total DMIPS,A7,1000000,641,
a7_10_1,dhrystone,2,total score,A7,1000000,1126126,
a7_10_1,dhrystone,2,execution_time,A7,1000000,18.2314519882,seconds
a7_10_1,dhrystone,2,A7_power,A7,1000000,0.077,Watts
a7_10_1,dhrystone,2,A7_voltage,A7,1000000,0.829,Volts
a7_10_1,dhrystone,2,A7_energy,A7,1000000,153.319,Joules
a7_10_1,dhrystone,2,A15c_power,A7,1000000,0.005,Watts
a7_10_1,dhrystone,2,A15c_voltage,A7,1000000,1.058,Volts
